heure,Interval,kWh,sec,Wh,cumul(ms),dates,days
13:3:49,19221,0.19,19.221,187.29514593413455,43950623606,2025-01-11 13:03:49.745366,11/01/25
13:4:8,19119,0.19,19.119,188.29436686019145,43950642725,2025-01-11 13:04:08.864366,11/01/25
13:4:28,19226,0.19,19.226,187.24643711640488,43950661951,2025-01-11 13:04:28.090366,11/01/25
13:4:47,19230,0.19,19.23,187.20748829953197,43950681181,2025-01-11 13:04:47.320366,11/01/25
13:5:6,19353,0.19,19.353,186.01767167880948,43950700534,2025-01-11 13:05:06.673366,11/01/25
13:5:26,19475,0.18,19.475,184.85237483953787,43950720009,2025-01-11 13:05:26.148366,11/01/25
13:5:48,22506,0.16,22.506,159.95734470807784,43950742515,2025-01-11 13:05:48.654366,11/01/25
13:6:18,29609,0.12,29.609,121.58465331487048,43950772124,2025-01-11 13:06:18.263366,11/01/25
13:6:47,29432,0.12,29.432,122.31584669747214,43950801556,2025-01-11 13:06:47.695366,11/01/25
13:7:17,29308,0.12,29.308,122.83335608025112,43950830864,2025-01-11 13:07:17.003366,11/01/25
13:7:46,29676,0.12,29.676,121.31014961585119,43950860540,2025-01-11 13:07:46.679366,11/01/25
13:8:16,29594,0.12,29.594,121.64627965128066,43950890134,2025-01-11 13:08:16.273366,11/01/25
13:8:45,29659,0.12,29.659,121.37968238983107,43950919793,2025-01-11 13:08:45.932366,11/01/25
13:9:15,29675,0.12,29.675,121.31423757371525,43950949468,2025-01-11 13:09:15.607366,11/01/25
13:9:45,29706,0.12,29.706,121.18763886083619,43950979174,2025-01-11 13:09:45.313366,11/01/25
13:10:14,29604,0.12,29.604,121.60518848804216,43951008778,2025-01-11 13:10:14.917366,11/01/25
13:10:44,29486,0.12,29.486,122.09184019534695,43951038264,2025-01-11 13:10:44.403366,11/01/25
13:11:13,29429,0.12,29.429,122.32831560705426,43951067693,2025-01-11 13:11:13.832366,11/01/25
13:11:43,29175,0.12,29.175,123.39331619537275,43951096868,2025-01-11 13:11:43.007366,11/01/25
13:12:12,29406,0.12,29.406,122.4239951030402,43951126274,2025-01-11 13:12:12.413366,11/01/25
13:12:41,29500,0.12,29.5,122.03389830508475,43951155774,2025-01-11 13:12:41.913366,11/01/25
13:13:11,29310,0.12,29.31,122.82497441146367,43951185084,2025-01-11 13:13:11.223366,11/01/25
13:13:40,29622,0.12,29.622,121.53129430828439,43951214706,2025-01-11 13:13:40.845366,11/01/25
13:14:10,29350,0.12,29.35,122.65758091993186,43951244056,2025-01-11 13:14:10.195366,11/01/25
13:14:39,29666,0.12,29.666,121.35104159644037,43951273722,2025-01-11 13:14:39.861366,11/01/25
13:15:9,29811,0.12,29.811,120.76079299587401,43951303533,2025-01-11 13:15:09.672366,11/01/25
13:15:39,29463,0.12,29.463,122.1871499847266,43951332996,2025-01-11 13:15:39.135366,11/01/25
13:16:8,29417,0.12,29.417,122.37821667743141,43951362413,2025-01-11 13:16:08.552366,11/01/25
13:16:38,29856,0.12,29.856,120.57877813504822,43951392269,2025-01-11 13:16:38.408366,11/01/25
13:17:8,29816,0.12,29.816,120.74054199087738,43951422085,2025-01-11 13:17:08.224366,11/01/25
13:17:38,29849,0.12,29.849,120.6070555127475,43951451934,2025-01-11 13:17:38.073366,11/01/25
13:18:7,29823,0.12,29.823,120.71220199175133,43951481757,2025-01-11 13:18:07.896366,11/01/25
13:18:37,29820,0.12,29.82,120.72434607645876,43951511577,2025-01-11 13:18:37.716366,11/01/25
13:19:7,29470,0.12,29.47,122.15812690872073,43951541047,2025-01-11 13:19:07.186366,11/01/25
13:19:36,29044,0.12,29.044,123.94986916402699,43951570091,2025-01-11 13:19:36.230366,11/01/25
13:20:4,28729,0.12,28.729,125.30892129903582,43951598820,2025-01-11 13:20:04.959366,11/01/25
13:20:33,28832,0.12,28.832,124.86126526082131,43951627652,2025-01-11 13:20:33.791366,11/01/25
13:21:2,28777,0.12,28.777,125.09990617507037,43951656429,2025-01-11 13:21:02.568366,11/01/25
13:21:31,28726,0.12,28.726,125.3220079370605,43951685155,2025-01-11 13:21:31.294366,11/01/25
13:22:0,28830,0.12,28.83,124.86992715920915,43951713985,2025-01-11 13:22:00.124366,11/01/25
13:22:29,28934,0.12,28.934,124.42109628810397,43951742919,2025-01-11 13:22:29.058366,11/01/25
13:22:57,28497,0.13,28.497,126.32908727234445,43951771416,2025-01-11 13:22:57.555366,11/01/25
13:23:26,28945,0.12,28.945,124.37381240283295,43951800361,2025-01-11 13:23:26.500366,11/01/25
13:23:54,28457,0.13,28.457,126.50665916997575,43951828818,2025-01-11 13:23:54.957366,11/01/25
13:24:23,28234,0.13,28.234,127.50584401785082,43951857052,2025-01-11 13:24:23.191366,11/01/25
13:24:51,28506,0.13,28.506,126.28920227320565,43951885558,2025-01-11 13:24:51.697366,11/01/25
13:25:20,28446,0.13,28.446,126.55557899177388,43951914004,2025-01-11 13:25:20.143366,11/01/25
13:25:48,28271,0.13,28.271,127.3389692617877,43951942275,2025-01-11 13:25:48.414366,11/01/25
13:26:17,28921,0.12,28.921,124.47702361605754,43951971196,2025-01-11 13:26:17.335366,11/01/25
13:26:45,28629,0.12,28.629,125.74662055957246,43951999825,2025-01-11 13:26:45.964366,11/01/25
13:27:14,28936,0.12,28.936,124.41249654409732,43952028761,2025-01-11 13:27:14.900366,11/01/25
13:27:43,28676,0.12,28.676,125.54052169061237,43952057437,2025-01-11 13:27:43.576366,11/01/25
13:28:12,28862,0.12,28.862,124.73148083985863,43952086299,2025-01-11 13:28:12.438366,11/01/25
13:28:41,28705,0.12,28.705,125.41369099460024,43952115004,2025-01-11 13:28:41.143366,11/01/25
13:29:9,28365,0.13,28.365,126.9169751454257,43952143369,2025-01-11 13:29:09.508366,11/01/25
13:29:37,28244,0.13,28.244,127.4606996176179,43952171613,2025-01-11 13:29:37.752366,11/01/25
13:30:7,29447,0.12,29.447,122.25354025876999,43952201060,2025-01-11 13:30:07.199366,11/01/25
13:30:36,29441,0.12,29.441,122.27845521551578,43952230501,2025-01-11 13:30:36.640366,11/01/25
13:31:5,28435,0.13,28.435,126.60453666256375,43952258936,2025-01-11 13:31:05.075366,11/01/25
13:31:33,28797,0.12,28.797,125.01302218981144,43952287733,2025-01-11 13:31:33.872366,11/01/25
13:32:3,29205,0.12,29.205,123.26656394453005,43952316938,2025-01-11 13:32:03.077366,11/01/25
13:32:32,29232,0.12,29.232,123.15270935960591,43952346170,2025-01-11 13:32:32.309366,11/01/25
13:33:1,29185,0.12,29.185,123.3510364913483,43952375355,2025-01-11 13:33:01.494366,11/01/25
13:33:30,28920,0.12,28.92,124.48132780082987,43952404275,2025-01-11 13:33:30.414366,11/01/25
13:33:59,29199,0.12,29.199,123.29189355799856,43952433474,2025-01-11 13:33:59.613366,11/01/25
13:34:28,29251,0.12,29.251,123.07271546271922,43952462725,2025-01-11 13:34:28.864366,11/01/25
13:34:57,28844,0.12,28.844,124.80931909582583,43952491569,2025-01-11 13:34:57.708366,11/01/25
13:35:27,29360,0.12,29.36,122.6158038147139,43952520929,2025-01-11 13:35:27.068366,11/01/25
13:35:56,29062,0.12,29.062,123.87309889202395,43952549991,2025-01-11 13:35:56.130366,11/01/25
13:36:25,29169,0.12,29.169,123.4186979327368,43952579160,2025-01-11 13:36:25.299366,11/01/25
13:36:54,29191,0.12,29.191,123.32568257339591,43952608351,2025-01-11 13:36:54.490366,11/01/25
13:37:23,28921,0.12,28.921,124.47702361605754,43952637272,2025-01-11 13:37:23.411366,11/01/25
13:37:52,29131,0.12,29.131,123.5796917373245,43952666403,2025-01-11 13:37:52.542366,11/01/25
13:38:21,29223,0.12,29.223,123.19063751154913,43952695626,2025-01-11 13:38:21.765366,11/01/25
13:38:50,28972,0.12,28.972,124.25790418334944,43952724598,2025-01-11 13:38:50.737366,11/01/25
13:39:19,29056,0.12,29.056,123.89867841409692,43952753654,2025-01-11 13:39:19.793366,11/01/25
13:39:48,29201,0.12,29.201,123.28344919694531,43952782855,2025-01-11 13:39:48.994366,11/01/25
13:40:18,29183,0.12,29.183,123.35949011410753,43952812038,2025-01-11 13:40:18.177366,11/01/25
13:40:47,29203,0.12,29.203,123.27500599253501,43952841241,2025-01-11 13:40:47.380366,11/01/25
13:41:17,29896,0.12,29.896,120.41744715012042,43952871137,2025-01-11 13:41:17.276366,11/01/25
13:41:47,30194,0.12,30.194,119.22898589123668,43952901331,2025-01-11 13:41:47.470366,11/01/25
13:42:17,30182,0.12,30.182,119.27638990126566,43952931513,2025-01-11 13:42:17.652366,11/01/25
13:42:47,29946,0.12,29.946,120.21638950110199,43952961459,2025-01-11 13:42:47.598366,11/01/25
13:43:17,30004,0.12,30.004,119.98400213304893,43952991463,2025-01-11 13:43:17.602366,11/01/25
13:43:47,29961,0.12,29.961,120.15620306398318,43953021424,2025-01-11 13:43:47.563366,11/01/25
13:44:17,30088,0.12,30.088,119.64902951342728,43953051512,2025-01-11 13:44:17.651366,11/01/25
13:44:47,29984,0.12,29.984,120.06403415154749,43953081496,2025-01-11 13:44:47.635366,11/01/25
13:45:17,30059,0.12,30.059,119.76446322232943,43953111555,2025-01-11 13:45:17.694366,11/01/25
13:45:47,29960,0.12,29.96,120.16021361815754,43953141515,2025-01-11 13:45:47.654366,11/01/25
13:46:17,29572,0.12,29.572,121.73677803327472,43953171087,2025-01-11 13:46:17.226366,11/01/25
13:46:47,29998,0.12,29.998,120.00800053336889,43953201085,2025-01-11 13:46:47.224366,11/01/25
13:47:17,30035,0.12,30.035,119.86016314299984,43953231120,2025-01-11 13:47:17.259366,11/01/25
13:47:47,30151,0.12,30.151,119.39902490796325,43953261271,2025-01-11 13:47:47.410366,11/01/25
13:48:17,30003,0.12,30.003,119.98800119988002,43953291274,2025-01-11 13:48:17.413366,11/01/25
13:48:47,30036,0.12,30.036,119.85617259288854,43953321310,2025-01-11 13:48:47.449366,11/01/25
13:49:17,29988,0.12,29.988,120.04801920768307,43953351298,2025-01-11 13:49:17.437366,11/01/25
13:49:45,28386,0.13,28.386,126.82308180088776,43953379684,2025-01-11 13:49:45.823366,11/01/25
13:50:13,27959,0.13,27.959,128.759969956007,43953407643,2025-01-11 13:50:13.782366,11/01/25
13:50:42,28555,0.13,28.555,126.07249168271757,43953436198,2025-01-11 13:50:42.337366,11/01/25
13:51:10,28017,0.13,28.017,128.493414712496,43953464215,2025-01-11 13:51:10.354366,11/01/25
13:51:39,28776,0.12,28.776,125.10425354462052,43953492991,2025-01-11 13:51:39.130366,11/01/25
13:52:7,28215,0.13,28.215,127.59170653907496,43953521206,2025-01-11 13:52:07.345366,11/01/25
13:52:35,28543,0.13,28.543,126.12549486739306,43953549749,2025-01-11 13:52:35.888366,11/01/25
13:53:4,28681,0.12,28.681,125.5186360308218,43953578430,2025-01-11 13:53:04.569366,11/01/25
13:53:33,28737,0.12,28.737,125.2740369558409,43953607167,2025-01-11 13:53:33.306366,11/01/25
13:54:1,28542,0.13,28.542,126.12991381122556,43953635709,2025-01-11 13:54:01.848366,11/01/25
13:54:29,28127,0.13,28.127,127.99089842500089,43953663836,2025-01-11 13:54:29.975366,11/01/25
13:54:58,28541,0.13,28.541,126.13433306471391,43953692377,2025-01-11 13:54:58.516366,11/01/25
13:55:27,28644,0.12,28.644,125.68077084206116,43953721021,2025-01-11 13:55:27.160366,11/01/25
13:55:55,28564,0.13,28.564,126.03276851981515,43953749585,2025-01-11 13:55:55.724366,11/01/25
13:56:24,28371,0.13,28.371,126.89013429205879,43953777956,2025-01-11 13:56:24.095366,11/01/25
13:56:52,28471,0.13,28.471,126.44445224965754,43953806427,2025-01-11 13:56:52.566366,11/01/25
13:57:21,28596,0.12,28.596,125.8917331095258,43953835023,2025-01-11 13:57:21.162366,11/01/25
13:57:49,28640,0.12,28.64,125.69832402234637,43953863663,2025-01-11 13:57:49.802366,11/01/25
13:58:18,28592,0.12,28.592,125.90934527140459,43953892255,2025-01-11 13:58:18.394366,11/01/25
13:58:47,28643,0.12,28.643,125.68515867751283,43953920898,2025-01-11 13:58:47.037366,11/01/25
13:59:15,28365,0.13,28.365,126.9169751454257,43953949263,2025-01-11 13:59:15.402366,11/01/25
13:59:43,28379,0.13,28.379,126.85436414249973,43953977642,2025-01-11 13:59:43.781366,11/01/25
14:0:13,29484,0.12,29.484,122.1001221001221,43954007126,2025-01-11 14:00:13.265366,11/01/25
14:0:42,29646,0.12,29.646,121.43290831815422,43954036772,2025-01-11 14:00:42.911366,11/01/25
14:1:12,30036,0.12,30.036,119.85617259288854,43954066808,2025-01-11 14:01:12.947366,11/01/25
14:1:33,20110,0.18,20.11,179.0154152163103,43954086918,2025-01-11 14:01:33.057366,11/01/25
14:1:51,18512,0.19,18.512,194.46845289541918,43954105430,2025-01-11 14:01:51.569366,11/01/25
14:2:10,18614,0.19,18.614,193.40281508541958,43954124044,2025-01-11 14:02:10.183366,11/01/25
14:2:28,18810,0.19,18.81,191.38755980861245,43954142854,2025-01-11 14:02:28.993366,11/01/25
14:2:47,18714,0.19,18.714,192.36934915036872,43954161568,2025-01-11 14:02:47.707366,11/01/25
14:3:6,18911,0.19,18.911,190.36539580138543,43954180479,2025-01-11 14:03:06.618366,11/01/25
14:3:25,18942,0.19,18.942,190.05384859043394,43954199421,2025-01-11 14:03:25.560366,11/01/25
14:3:44,19093,0.19,19.093,188.5507777719583,43954218514,2025-01-11 14:03:44.653366,11/01/25
14:4:3,18650,0.19,18.65,193.02949061662198,43954237164,2025-01-11 14:04:03.303366,11/01/25
14:4:22,18803,0.19,18.803,191.4588097643993,43954255967,2025-01-11 14:04:22.106366,11/01/25
14:4:40,18877,0.19,18.877,190.7082693224559,43954274844,2025-01-11 14:04:40.983366,11/01/25
14:4:59,18873,0.19,18.873,190.74868860276587,43954293717,2025-01-11 14:04:59.856366,11/01/25
14:5:18,19034,0.19,19.034,189.13523169065883,43954312751,2025-01-11 14:05:18.890366,11/01/25
14:5:38,19200,0.19,19.2,187.5,43954331951,2025-01-11 14:05:38.090366,11/01/25
14:5:57,19197,0.19,19.197,187.52930145335208,43954351148,2025-01-11 14:05:57.287366,11/01/25
14:6:16,19281,0.19,19.281,186.71230745293295,43954370429,2025-01-11 14:06:16.568366,11/01/25
14:6:35,19300,0.19,19.3,186.52849740932643,43954389729,2025-01-11 14:06:35.868366,11/01/25
14:6:55,19363,0.19,19.363,185.92160305737747,43954409092,2025-01-11 14:06:55.231366,11/01/25
14:7:14,19337,0.19,19.337,186.17158814707557,43954428429,2025-01-11 14:07:14.568366,11/01/25
14:7:33,19369,0.19,19.369,185.86400949971605,43954447798,2025-01-11 14:07:33.937366,11/01/25
14:7:53,19347,0.19,19.347,186.07536052101102,43954467145,2025-01-11 14:07:53.284366,11/01/25
14:8:12,19534,0.18,19.534,184.29405139756324,43954486679,2025-01-11 14:08:12.818366,11/01/25
14:8:32,19443,0.19,19.443,185.1566116340071,43954506122,2025-01-11 14:08:32.261366,11/01/25
14:9:0,28399,0.13,28.399,126.76502693756822,43954534521,2025-01-11 14:09:00.660366,11/01/25
14:9:29,29003,0.12,29.003,124.1250905078785,43954563524,2025-01-11 14:09:29.663366,11/01/25
14:9:58,28555,0.13,28.555,126.07249168271757,43954592079,2025-01-11 14:09:58.218366,11/01/25
14:10:27,29000,0.12,29.0,124.13793103448276,43954621079,2025-01-11 14:10:27.218366,11/01/25
14:10:56,28854,0.12,28.854,124.76606363069246,43954649933,2025-01-11 14:10:56.072366,11/01/25
14:11:25,29167,0.12,29.167,123.42716083244763,43954679100,2025-01-11 14:11:25.239366,11/01/25
14:11:53,28506,0.13,28.506,126.28920227320565,43954707606,2025-01-11 14:11:53.745366,11/01/25
14:12:22,28351,0.13,28.351,126.97964798419808,43954735957,2025-01-11 14:12:22.096366,11/01/25
14:12:51,29153,0.12,29.153,123.48643364319281,43954765110,2025-01-11 14:12:51.249366,11/01/25
14:13:20,28858,0.12,28.858,124.74876983851965,43954793968,2025-01-11 14:13:20.107366,11/01/25
14:13:48,28169,0.13,28.169,127.80006390003194,43954822137,2025-01-11 14:13:48.276366,11/01/25
14:14:16,28645,0.12,28.645,125.67638331296911,43954850782,2025-01-11 14:14:16.921366,11/01/25
14:14:45,28759,0.12,28.759,125.178205083626,43954879541,2025-01-11 14:14:45.680366,11/01/25
14:15:13,28271,0.13,28.271,127.3389692617877,43954907812,2025-01-11 14:15:13.951366,11/01/25
14:15:42,28858,0.12,28.858,124.74876983851965,43954936670,2025-01-11 14:15:42.809366,11/01/25
14:16:11,28557,0.13,28.557,126.06366214938544,43954965227,2025-01-11 14:16:11.366366,11/01/25
14:16:39,28551,0.13,28.551,126.09015446043921,43954993778,2025-01-11 14:16:39.917366,11/01/25
14:17:8,28827,0.12,28.827,124.8829222603809,43955022605,2025-01-11 14:17:08.744366,11/01/25
14:17:37,28597,0.12,28.597,125.88733083889919,43955051202,2025-01-11 14:17:37.341366,11/01/25
14:18:6,29039,0.12,29.039,123.97121112985984,43955080241,2025-01-11 14:18:06.380366,11/01/25
14:18:35,28929,0.12,28.929,124.44260085035778,43955109170,2025-01-11 14:18:35.309366,11/01/25
14:19:3,28584,0.12,28.584,125.94458438287154,43955137754,2025-01-11 14:19:03.893366,11/01/25
14:19:32,29023,0.12,29.023,124.03955483581987,43955166777,2025-01-11 14:19:32.916366,11/01/25
14:20:1,28700,0.12,28.7,125.43554006968641,43955195477,2025-01-11 14:20:01.616366,11/01/25
14:20:30,28705,0.12,28.705,125.41369099460024,43955224182,2025-01-11 14:20:30.321366,11/01/25
14:20:59,28986,0.12,28.986,124.1978886358932,43955253168,2025-01-11 14:20:59.307366,11/01/25
14:21:28,28799,0.12,28.799,125.0043404284871,43955281967,2025-01-11 14:21:28.106366,11/01/25
14:21:57,29055,0.12,29.055,123.902942694889,43955311022,2025-01-11 14:21:57.161366,11/01/25
14:22:26,29026,0.12,29.026,124.02673465169158,43955340048,2025-01-11 14:22:26.187366,11/01/25
14:22:54,28804,0.12,28.804,124.98264129981946,43955368852,2025-01-11 14:22:54.991366,11/01/25
14:23:23,28380,0.13,28.38,126.84989429175475,43955397232,2025-01-11 14:23:23.371366,11/01/25
14:23:52,28804,0.12,28.804,124.98264129981946,43955426036,2025-01-11 14:23:52.175366,11/01/25
14:24:20,28494,0.13,28.494,126.34238787113077,43955454530,2025-01-11 14:24:20.669366,11/01/25
14:24:49,28463,0.13,28.463,126.47999156800056,43955482993,2025-01-11 14:24:49.132366,11/01/25
14:25:17,28323,0.13,28.323,127.10517953606609,43955511316,2025-01-11 14:25:17.455366,11/01/25
14:25:46,28546,0.13,28.546,126.11223989350522,43955539862,2025-01-11 14:25:46.001366,11/01/25
14:26:14,28536,0.13,28.536,126.15643397813288,43955568398,2025-01-11 14:26:14.537366,11/01/25
14:26:42,28183,0.13,28.183,127.73657878863145,43955596581,2025-01-11 14:26:42.720366,11/01/25
14:27:11,28488,0.13,28.488,126.36899747262005,43955625069,2025-01-11 14:27:11.208366,11/01/25
14:27:39,28480,0.13,28.48,126.40449438202248,43955653549,2025-01-11 14:27:39.688366,11/01/25
14:28:8,28498,0.13,28.498,126.32465436170959,43955682047,2025-01-11 14:28:08.186366,11/01/25
14:28:36,28634,0.12,28.634,125.72466298805615,43955710681,2025-01-11 14:28:36.820366,11/01/25
14:29:5,28242,0.13,28.242,127.46972594008923,43955738923,2025-01-11 14:29:05.062366,11/01/25
14:29:33,28574,0.12,28.574,125.98866102050816,43955767497,2025-01-11 14:29:33.636366,11/01/25
14:30:2,28782,0.12,28.782,125.07817385866166,43955796279,2025-01-11 14:30:02.418366,11/01/25
14:30:31,29177,0.12,29.177,123.38485793604552,43955825456,2025-01-11 14:30:31.595366,11/01/25
14:31:0,28868,0.12,28.868,124.70555632534294,43955854324,2025-01-11 14:31:00.463366,11/01/25
14:31:29,29140,0.12,29.14,123.54152367879203,43955883464,2025-01-11 14:31:29.603366,11/01/25
14:31:59,29519,0.12,29.519,121.95535079101596,43955912983,2025-01-11 14:31:59.122366,11/01/25
14:32:25,26480,0.14,26.48,135.95166163141994,43955939463,2025-01-11 14:32:25.602366,11/01/25
14:32:49,23663,0.15,23.663,152.13624646071926,43955963126,2025-01-11 14:32:49.265366,11/01/25
14:33:12,23104,0.16,23.104,155.81717451523545,43955986230,2025-01-11 14:33:12.369366,11/01/25
14:33:36,24552,0.15,24.552,146.6275659824047,43956010782,2025-01-11 14:33:36.921366,11/01/25
14:34:2,25420,0.14,25.42,141.62077104642015,43956036202,2025-01-11 14:34:02.341366,11/01/25
14:34:27,25101,0.14,25.101,143.42058085335245,43956061303,2025-01-11 14:34:27.442366,11/01/25
14:34:52,25453,0.14,25.453,141.43715868463443,43956086756,2025-01-11 14:34:52.895366,11/01/25
14:35:18,25726,0.14,25.726,139.93625126331338,43956112482,2025-01-11 14:35:18.621366,11/01/25
14:35:43,25104,0.14,25.104,143.40344168260037,43956137586,2025-01-11 14:35:43.725366,11/01/25
14:36:8,25106,0.14,25.106,143.39201784434,43956162692,2025-01-11 14:36:08.831366,11/01/25
14:36:33,25151,0.14,25.151,143.1354618106636,43956187843,2025-01-11 14:36:33.982366,11/01/25
14:36:59,25137,0.14,25.137,143.21518080916576,43956212980,2025-01-11 14:36:59.119366,11/01/25
14:37:24,25063,0.14,25.063,143.63803215895942,43956238043,2025-01-11 14:37:24.182366,11/01/25
14:37:49,25060,0.14,25.06,143.65522745411013,43956263103,2025-01-11 14:37:49.242366,11/01/25
14:38:14,25092,0.14,25.092,143.47202295552367,43956288195,2025-01-11 14:38:14.334366,11/01/25
14:38:39,25135,0.14,25.135,143.22657648697037,43956313330,2025-01-11 14:38:39.469366,11/01/25
14:39:4,24531,0.15,24.531,146.75308792955852,43956337861,2025-01-11 14:39:04.000366,11/01/25
14:39:10,6954,0.52,6.954,517.6876617773943,43956344815,2025-01-11 14:39:10.954366,11/01/25
14:39:17,6364,0.56,6.364,565.6819610307982,43956351179,2025-01-11 14:39:17.318366,11/01/25
14:39:23,6372,0.56,6.372,564.9717514124294,43956357551,2025-01-11 14:39:23.690366,11/01/25
14:39:30,6365,0.56,6.365,565.5930871956009,43956363916,2025-01-11 14:39:30.055366,11/01/25
14:39:36,6361,0.56,6.361,565.94875019651,43956370277,2025-01-11 14:39:36.416366,11/01/25
14:39:42,6359,0.57,6.359,566.1267494889133,43956376636,2025-01-11 14:39:42.775366,11/01/25
14:39:49,6360,0.57,6.36,566.0377358490566,43956382996,2025-01-11 14:39:49.135366,11/01/25
14:39:55,6391,0.56,6.391,563.2921295571898,43956389387,2025-01-11 14:39:55.526366,11/01/25
14:40:1,6390,0.56,6.39,563.3802816901408,43956395777,2025-01-11 14:40:01.916366,11/01/25
14:40:8,6389,0.56,6.389,563.4684614180622,43956402166,2025-01-11 14:40:08.305366,11/01/25
14:40:14,6349,0.57,6.349,567.0184280989132,43956408515,2025-01-11 14:40:14.654366,11/01/25
14:40:21,6385,0.56,6.385,563.8214565387627,43956414900,2025-01-11 14:40:21.039366,11/01/25
14:40:27,6365,0.56,6.365,565.5930871956009,43956421265,2025-01-11 14:40:27.404366,11/01/25
14:40:33,6362,0.56,6.362,565.8597925180761,43956427627,2025-01-11 14:40:33.766366,11/01/25
14:40:40,6355,0.57,6.355,566.4830841856806,43956433982,2025-01-11 14:40:40.121366,11/01/25
14:40:46,6342,0.57,6.342,567.6442762535478,43956440324,2025-01-11 14:40:46.463366,11/01/25
14:40:52,6372,0.56,6.372,564.9717514124294,43956446696,2025-01-11 14:40:52.835366,11/01/25
14:40:59,6346,0.57,6.346,567.2864796722345,43956453042,2025-01-11 14:40:59.181366,11/01/25
14:41:5,6279,0.57,6.279,573.3397037744863,43956459321,2025-01-11 14:41:05.460366,11/01/25
14:41:11,6267,0.57,6.267,574.4375299186213,43956465588,2025-01-11 14:41:11.727366,11/01/25
14:41:17,6085,0.59,6.085,591.6187345932622,43956471673,2025-01-11 14:41:17.812366,11/01/25
14:41:23,5981,0.6,5.981,601.9060357799699,43956477654,2025-01-11 14:41:23.793366,11/01/25
14:41:29,5975,0.6,5.975,602.510460251046,43956483629,2025-01-11 14:41:29.768366,11/01/25
14:41:35,5943,0.61,5.943,605.7546693589096,43956489572,2025-01-11 14:41:35.711366,11/01/25
14:41:41,5988,0.6,5.988,601.2024048096192,43956495560,2025-01-11 14:41:41.699366,11/01/25
14:41:47,6029,0.6,6.029,597.1139492453143,43956501589,2025-01-11 14:41:47.728366,11/01/25
14:41:53,6020,0.6,6.02,598.0066445182724,43956507609,2025-01-11 14:41:53.748366,11/01/25
14:41:59,6088,0.59,6.088,591.3272010512484,43956513697,2025-01-11 14:41:59.836366,11/01/25
14:42:5,6108,0.59,6.108,589.3909626719058,43956519805,2025-01-11 14:42:05.944366,11/01/25
14:42:12,6104,0.59,6.104,589.7771952817824,43956525909,2025-01-11 14:42:12.048366,11/01/25
14:42:18,6109,0.59,6.109,589.2944835488623,43956532018,2025-01-11 14:42:18.157366,11/01/25
14:42:24,6111,0.59,6.111,589.101620029455,43956538129,2025-01-11 14:42:24.268366,11/01/25
14:42:30,6086,0.59,6.086,591.5215248110418,43956544215,2025-01-11 14:42:30.354366,11/01/25
14:42:36,6109,0.59,6.109,589.2944835488623,43956550324,2025-01-11 14:42:36.463366,11/01/25
14:42:42,6166,0.58,6.166,583.8469023678235,43956556490,2025-01-11 14:42:42.629366,11/01/25
14:42:48,6366,0.56,6.366,565.5042412818096,43956562856,2025-01-11 14:42:48.995366,11/01/25
14:42:55,6379,0.56,6.379,564.3517792757485,43956569235,2025-01-11 14:42:55.374366,11/01/25
14:42:59,4338,0.83,4.338,829.8755186721992,43956573573,2025-01-11 14:42:59.712366,11/01/25
14:43:0,1266,2.84,1.266,2843.6018957345973,43956574839,2025-01-11 14:43:00.978366,11/01/25
14:43:2,1253,2.87,1.253,2873.1045490822025,43956576092,2025-01-11 14:43:02.231366,11/01/25
14:43:3,1266,2.84,1.266,2843.6018957345973,43956577358,2025-01-11 14:43:03.497366,11/01/25
14:43:4,1264,2.85,1.264,2848.1012658227846,43956578622,2025-01-11 14:43:04.761366,11/01/25
14:43:6,1268,2.84,1.268,2839.116719242902,43956579890,2025-01-11 14:43:06.029366,11/01/25
14:43:7,1269,2.84,1.269,2836.8794326241136,43956581159,2025-01-11 14:43:07.298366,11/01/25
14:43:8,1275,2.82,1.275,2823.529411764706,43956582434,2025-01-11 14:43:08.573366,11/01/25
14:43:9,1275,2.82,1.275,2823.529411764706,43956583709,2025-01-11 14:43:09.848366,11/01/25
14:43:11,1279,2.81,1.279,2814.6989835809227,43956584988,2025-01-11 14:43:11.127366,11/01/25
14:43:12,1271,2.83,1.271,2832.415420928403,43956586259,2025-01-11 14:43:12.398366,11/01/25
14:43:13,1284,2.8,1.284,2803.7383177570096,43956587543,2025-01-11 14:43:13.682366,11/01/25
14:43:14,1276,2.82,1.276,2821.3166144200627,43956588819,2025-01-11 14:43:14.958366,11/01/25
14:43:16,1279,2.81,1.279,2814.6989835809227,43956590098,2025-01-11 14:43:16.237366,11/01/25
14:43:17,1277,2.82,1.277,2819.1072826938134,43956591375,2025-01-11 14:43:17.514366,11/01/25
14:43:18,1280,2.81,1.28,2812.5,43956592655,2025-01-11 14:43:18.794366,11/01/25
14:43:20,1281,2.81,1.281,2810.304449648712,43956593936,2025-01-11 14:43:20.075366,11/01/25
14:43:21,1280,2.81,1.28,2812.5,43956595216,2025-01-11 14:43:21.355366,11/01/25
14:43:22,1277,2.82,1.277,2819.1072826938134,43956596493,2025-01-11 14:43:22.632366,11/01/25
14:43:23,1285,2.8,1.285,2801.556420233463,43956597778,2025-01-11 14:43:23.917366,11/01/25
14:43:25,1279,2.81,1.279,2814.6989835809227,43956599057,2025-01-11 14:43:25.196366,11/01/25
